City,Date,PM2.5,PM10,Nox,CO2,SO2,O3,AQI
Bengaluru,18-04-2021,49.12,55.54,26.73,465.2,7.39,54.36,4
Bengaluru,19-04-2021,29.65,33.73,16.62,343.1,5.36,41.49,4
Bengaluru,20-04-2021,42.59,50.14,24.68,383.76,7.99,47.21,4
Bengaluru,21-04-2021,36.59,45.3,39.07,370.35,6.2,1.11,4
Bengaluru,22-04-2021,37.3,43.64,27.08,359.13,4.83,31.83,4
Bengaluru,23-04-2021,45.56,50.94,40.1,415.58,9.18,25.03,4
Bengaluru,24-04-2021,72.47,83.05,57.58,202.95,16.93,0,5
Bengaluru,25-04-2021,66.89,77.72,54.84,149.5,8.23,0,5
Bengaluru,26-04-2021,28.46,35.48,29.82,206.44,7.39,23.96,4
Bengaluru,27-04-2021,50.61,62.12,52.78,71.87,9.3,0.57,5
Bengaluru,28-04-2021,43.31,54.39,12.68,485.17,10.61,98.71,4
Bengaluru,29-04-2021,62.07,77.03,33.59,382.78,8.46,27.54,5
Bengaluru,30-04-2021,60.99,71.97,22.62,146.05,7.03,60.08,5
Bengaluru,01-05-2021,34.08,42.91,31.53,165.11,8.46,41.84,4
Bengaluru,02-05-2021,7.81,10.4,8.48,496.67,5.07,53.64,1
Bengaluru,03-05-2021,5.5,7.14,8.82,395.65,4.65,37.91,1
Bengaluru,04-05-2021,23.41,30.79,29.13,241.55,10.37,0,3
Bengaluru,05-05-2021,25.19,28.07,31.19,142.99,12.52,11.8,4
Bengaluru,06-05-2021,30.78,35.49,16.62,68.19,25.51,47.92,4
Bengaluru,07-05-2021,15.11,17.81,11.65,351.19,19.79,72.24,2
Bengaluru,08-05-2021,21,23.41,19.54,400.99,15.74,67.95,3
Bengaluru,09-05-2021,4.68,6.27,7.11,98.49,4.05,33.98,1
Bengaluru,10-05-2021,28.65,31.22,12.51,51.08,12.88,91.55,4
Bengaluru,11-05-2021,17.29,19.6,17.82,210.84,7.75,49.35,2
Bengaluru,12-05-2021,17.46,21.77,26.39,350.35,6.2,0.11,2
Bengaluru,13-05-2021,11.13,12.57,19.02,465.71,6.97,21.1,2
Bengaluru,14-05-2021,16.28,18.18,20.22,445.79,9.3,35.76,2
Bengaluru,15-05-2021,3.04,4.97,12,359.84,5.31,18.24,1
Bengaluru,16-05-2021,7.69,8.84,12.68,416.32,3.99,15.74,1
Bengaluru,17-05-2021,7.03,9.7,16.45,210.14,5.36,7.6,1
Bengaluru,18-05-2021,10.68,13.32,21.08,160.3,6.44,8.4,2
Bengaluru,19-05-2021,7.86,10.29,14.05,105.9,5.72,22.89,1
Bengaluru,20-05-2021,8.26,10.4,14.74,131.73,4.77,30.76,1
Bengaluru,21-05-2021,14.88,20.08,31.19,483.32,6.5,0.14,2
Bengaluru,22-05-2021,4.77,5.9,16.79,468.48,3.64,10.37,1
Bengaluru,23-05-2021,5.49,6.19,9.6,71.11,2.65,22.35,1
Bengaluru,24-05-2021,7.8,11.19,12.34,261.47,3.4,25.39,1
Bengaluru,25-05-2021,5.27,8.52,13.71,218,3.87,17.7,1
Bengaluru,26-05-2021,5.35,6.55,12.17,343.3,3.01,8.4,1
Bengaluru,27-05-2021,5.11,7.86,8.91,197.78,3.04,40.05,1
Bengaluru,28-05-2021,8.46,14.73,10.8,176.27,3.43,33.26,1
Bengaluru,29-05-2021,9.7,13.05,14.05,414.13,3.93,30.04,1
Bengaluru,30-05-2021,3.48,4.97,9.08,476.2,2.41,23.6,1
Bengaluru,31-05-2021,2.59,3.79,9,141.26,2.83,28.25,1
Bengaluru,01-06-2021,3.76,5.5,10.03,155.88,3.31,30.76,1
Bengaluru,02-06-2021,7.6,10.14,23.65,238.6,5.78,1.41,1
Bengaluru,03-06-2021,8.42,10.41,24.33,367.84,7.33,9.92,1
Bengaluru,04-06-2021,14.26,16.77,27.42,125.18,11.33,0.29,2
Bengaluru,05-06-2021,35.34,42.22,25.36,260.57,9.06,0,4
Bengaluru,06-06-2021,5.38,6.53,15.08,428.38,3.93,7.42,1
Bengaluru,07-06-2021,5.03,7.51,16.97,155.33,3.82,10.19,1
Bengaluru,08-06-2021,7.6,11,14.05,71.45,4.59,33.26,1
Bengaluru,09-06-2021,5.62,7.95,11.48,458.07,3.79,29.68,1
Bengaluru,10-06-2021,4.87,6.45,11.14,404.39,3.37,23.6,1
Bengaluru,11-06-2021,3.14,5.18,12.34,364.46,3.64,12.16,1
Bengaluru,12-06-2021,2.49,3.81,9.68,89.3,2.74,14.13,1
Bengaluru,13-06-2021,1.58,2.23,5.18,454.7,1.58,28.61,1
Bengaluru,14-06-2021,2.38,2.83,5.91,187.37,1.85,25.75,1
Bengaluru,15-06-2021,2.67,3.28,8.05,145.17,2.41,21.28,1
Bengaluru,16-06-2021,2.12,3.24,8.48,269.37,2.74,17.88,1
Bengaluru,17-06-2021,1.94,2.82,8.31,465.26,2.56,19.67,1
Bengaluru,18-06-2021,1.95,2.92,7.63,497.55,2.47,18.24,1
Bengaluru,19-06-2021,3.84,5.53,9.68,326.35,2.86,15.56,1
Bengaluru,20-06-2021,4.29,5.76,8.4,479.98,2.53,19.31,1
Bengaluru,21-06-2021,4.76,6.52,9.34,254,3.22,27.9,1
Bengaluru,22-06-2021,5.33,8.34,13.2,63.35,4.35,27.54,1
Bengaluru,23-06-2021,6.77,11.35,20.22,174.04,4.83,4.43,1
Bengaluru,24-06-2021,4.03,6.35,12.34,185.82,4.17,15.02,1
Bengaluru,25-06-2021,3.29,5.24,9.77,402.22,3.55,22.17,1
Bengaluru,26-06-2021,4.04,6.51,12.68,105.91,3.76,16.45,1
Bengaluru,27-06-2021,2.69,3.46,9.08,128.71,2.5,13.41,1
Bengaluru,28-06-2021,4.43,6.76,13.71,326.42,3.7,14.13,1
Bengaluru,29-06-2021,7.5,10.85,19.19,108.78,4.71,15.74,1
Bengaluru,30-06-2021,21.4,27.03,31.19,272.98,8.46,21.64,3
Bengaluru,01-07-2021,10.58,14.5,28.1,65.78,6.74,9.39,2
Bengaluru,02-07-2021,6.34,7.54,15.59,351,3.99,18.06,1
Bengaluru,03-07-2021,10.83,16.38,23.65,458.77,4.71,0.21,2
Bengaluru,04-07-2021,5.84,7.38,16.79,443.7,4.89,9.74,1
Bengaluru,05-07-2021,6.37,8.45,17.82,83.13,4.47,1.81,1
Bengaluru,06-07-2021,5.61,7.35,15.59,315.95,4.17,14.84,1
Bengaluru,07-07-2021,32.34,39.56,34.62,96.73,9.66,0,4
Bengaluru,08-07-2021,8.12,10.22,20.91,74.09,5.25,0.48,1
Bengaluru,09-07-2021,5.16,7.43,17.14,324.67,4.35,1.1,1
Bengaluru,10-07-2021,5.02,6.57,14.05,307.61,3.55,9.21,1
Bengaluru,11-07-2021,1.8,2.24,5.57,92.23,1.51,29.33,1
Bengaluru,12-07-2021,3.08,4.1,6.77,211.94,2.3,23.6,1
Bengaluru,13-07-2021,2.29,3.17,8.57,192.49,2.77,16.63,1
Bengaluru,14-07-2021,5.53,6.95,8.65,204.11,2.89,14.48,1
Bengaluru,15-07-2021,4.54,5.7,10.88,199.94,3.07,12.34,1
Bengaluru,16-07-2021,4.14,5.05,12.17,421.1,3.25,11.44,1
Bengaluru,17-07-2021,4.64,5.69,13.54,209.12,3.55,8.05,1
Bengaluru,18-07-2021,1.96,2.42,6.34,198.7,1.97,20.39,1
Bengaluru,19-07-2021,1.87,2.38,5.83,63.33,1.91,27.9,1
Bengaluru,20-07-2021,2.97,4.34,8.23,405.68,2.77,25.39,1
Bengaluru,21-07-2021,3.42,4.35,7.88,346.95,2.62,20.56,1
Bengaluru,22-07-2021,1.43,1.89,5.18,203.65,1.8,25.39,1
Bengaluru,23-07-2021,1.92,2.57,5.91,253.33,2,25.39,1
Bengaluru,24-07-2021,2.77,4.08,8.4,407.33,2.5,16.63,1
Bengaluru,25-07-2021,4.2,5.66,7.97,204.9,2.33,15.2,1
Bengaluru,26-07-2021,3.77,4.85,6.77,263.02,2.21,23.25,1
Bengaluru,27-07-2021,6.32,8.3,9.94,58.9,3.01,23.6,1
Bengaluru,28-07-2021,2.11,3.4,9.17,463.24,2.74,19.49,1
Bengaluru,29-07-2021,1.83,2.66,10.37,217.06,2.86,17.7,1
Bengaluru,30-07-2021,2.69,3.81,9,183.4,2.86,20.92,1
Bengaluru,31-07-2021,2.79,4.26,8.82,324.1,2.59,20.74,1
Bengaluru,01-08-2021,2.12,3.05,5.74,287.01,2.09,22.89,1
Bengaluru,02-08-2021,2.19,3.95,5.91,230.42,2.15,28.61,1
Bengaluru,03-08-2021,4.28,6.43,9.25,465.06,3.01,25.39,1
Bengaluru,04-08-2021,3.1,4.48,8.65,213.34,2.95,21.28,1
Bengaluru,05-08-2021,3.36,4.95,8.74,499.27,2.92,22.53,1
Bengaluru,06-08-2021,2.65,3.77,8.31,405.11,2.68,13.59,1
Bengaluru,07-08-2021,4.81,6.47,9.94,456.5,2.92,14.84,1
Bengaluru,08-08-2021,5.33,7.22,9.77,177.24,2.65,13.95,1
Bengaluru,09-08-2021,6.81,9.49,16.62,81.61,3.73,14.48,1
Bengaluru,10-08-2021,4.58,6.37,14.22,238.64,3.99,17.17,1
Bengaluru,11-08-2021,3.42,5.45,13.37,191.02,3.76,13.95,1
Bengaluru,12-08-2021,2.94,4.62,13.88,77.3,3.67,9.48,1
Bengaluru,13-08-2021,3.29,4.49,11.14,82.17,3.55,13.59,1
Bengaluru,14-08-2021,3.48,4.72,13.37,128.42,3.61,15.02,1
Bengaluru,15-08-2021,2.65,4.21,8.91,220.01,2.71,18.42,1
Bengaluru,16-08-2021,4.02,6.06,9.51,470.86,2.95,19.13,1
Bengaluru,17-08-2021,6.57,10.59,17.48,346,4.53,3.53,1
Bengaluru,18-08-2021,7.48,10.2,16.11,229.29,3.93,8.76,1
Bengaluru,19-08-2021,4.4,5.16,10.88,409.73,2.86,14.13,1
Bengaluru,20-08-2021,6.27,9.1,14.4,305.82,3.93,12.88,1
Bengaluru,21-08-2021,4.87,7.41,14.74,237.85,3.99,13.77,1
Bengaluru,22-08-2021,17.91,23.15,21.76,114.97,5.13,0,2
Bengaluru,23-08-2021,62.99,68.22,59.63,467.17,9.66,5.5,5
Bengaluru,24-08-2021,17.5,20.55,25.02,330.75,6.68,12.52,2
Bengaluru,25-08-2021,14.96,18.39,26.39,247.67,6.91,0.23,2
Bengaluru,26-08-2021,9.09,11.42,21.25,247.23,5.72,0.11,1
Bengaluru,27-08-2021,6.55,7.9,16.79,394.27,5.25,11.09,1
Bengaluru,28-08-2021,5.74,7.06,17.99,130.75,4.11,2.39,1
Bengaluru,29-08-2021,4.99,5.77,11.65,237.89,2.68,13.95,1
Bengaluru,30-08-2021,3.01,3.76,8.14,78.36,2.38,15.2,1
Bengaluru,31-08-2021,5.46,7.6,14.05,85.96,3.79,13.95,1
Bengaluru,01-09-2021,4.64,6.8,19.19,286.83,4.41,6.97,1
Bengaluru,02-09-2021,6.04,8.56,20.05,221.36,5.19,8.67,1
Bengaluru,03-09-2021,6.18,7.35,16.62,373.78,3.99,9.03,1
Bengaluru,04-09-2021,3.34,4.64,16.97,494.03,3.82,11,1
Bengaluru,05-09-2021,2.2,3.2,9.68,436.74,2.35,15.2,1
Bengaluru,06-09-2021,2.92,3.52,8.74,248.85,2.24,13.95,1
Bengaluru,07-09-2021,3.34,4.05,9.68,220.04,2.53,15.56,1
Bengaluru,08-09-2021,4.62,6.55,10.54,313.28,3.67,18.24,1
Bengaluru,09-09-2021,3.05,4.94,11.48,91.24,3.4,22.17,1
Bengaluru,10-09-2021,4.89,7.04,11.65,494.45,3.79,27.18,1
Bengaluru,11-09-2021,3.22,4.96,12.17,491.45,3.34,13.23,1
Bengaluru,12-09-2021,2.4,3.37,7.45,465.33,2.06,18.42,1
Bengaluru,13-09-2021,2.48,3.37,6.68,347.99,2.18,22.71,1
Bengaluru,14-09-2021,2.29,3.43,9.51,276.4,3.04,14.84,1
Bengaluru,15-09-2021,3.33,5.11,12.85,368.01,3.7,10.01,1
Bengaluru,16-09-2021,5.19,7.97,15.25,191.48,3.82,10.64,1
Bengaluru,17-09-2021,6.06,9.51,20.22,433.5,4.77,7.51,1
Bengaluru,18-09-2021,13.79,21.13,28.45,110.58,4.95,1.7,2
Bengaluru,19-09-2021,7.34,10.86,15.42,411.56,3.55,25.03,1
Bengaluru,20-09-2021,30,34.48,41.81,440.37,11.8,0,4
Bengaluru,21-09-2021,23.2,29.37,38.04,126.57,8.35,0.73,3
Bengaluru,22-09-2021,5.59,7.86,15.25,265.36,4.53,18.06,1
Bengaluru,23-09-2021,3.12,4.86,12.17,451.24,4.17,11.36,1
Bengaluru,24-09-2021,4.52,6.21,12.68,481.68,4.05,9.03,1
Bengaluru,25-09-2021,7.76,9.54,20.22,415.11,5.25,10.91,1
Bengaluru,26-09-2021,4.64,5.71,12.17,473.41,3.37,16.45,1
Bengaluru,27-09-2021,2.4,3.5,10.45,471.65,3.22,15.2,1
Bengaluru,28-09-2021,2.09,3.34,10.8,490.87,3.07,12.88,1
Bengaluru,29-09-2021,3.43,5.39,13.02,236.03,3.73,8.85,1
Bengaluru,30-09-2021,8.93,13.12,23.31,179.12,4.95,0.87,1
Bengaluru,01-10-2021,18.64,23.62,27.08,334.82,5.48,0.16,2
Bengaluru,02-10-2021,56.81,62.52,57.58,134.98,16.69,0,5
Bengaluru,03-10-2021,24.42,26.8,16.97,300.66,6.02,31.47,3
Bengaluru,04-10-2021,20.15,24.46,29.13,31.68,5.25,0.34,3
Bengaluru,05-10-2021,67.65,78.03,20.05,41.9,8.94,0,5
Bengaluru,06-10-2021,16.7,20.23,21.25,22.81,9.06,0.02,2
Bengaluru,07-10-2021,20.78,24.19,28.79,30.82,9.78,8.49,3
Bengaluru,08-10-2021,18.09,20.94,34.62,45.47,7.15,1.88,2
Bengaluru,09-10-2021,9.59,10.95,18.85,29.79,3.99,13.05,1
Bengaluru,10-10-2021,3.33,5.31,11.48,307.28,3.01,7.69,1
Bengaluru,11-10-2021,6.67,8.3,15.77,404.32,3.99,6.35,1
Bengaluru,12-10-2021,7.22,9.09,20.39,162.34,5.01,4.92,1
Bengaluru,13-10-2021,8.02,9.44,17.31,96.52,4.59,3.98,1
Bengaluru,14-10-2021,27.12,32.78,20.74,356.81,9.3,0,4
Bengaluru,15-10-2021,33.75,41.58,18.85,216.72,7.39,0,4
Bengaluru,16-10-2021,43.28,48.94,31.53,221.72,6.08,0,4
Bengaluru,17-10-2021,73.41,79.17,51.41,468.54,9.89,0,5
Bengaluru,18-10-2021,7.83,9.44,12.85,233.54,3.13,24.32,1
Bengaluru,19-10-2021,17.12,22.79,31.87,479.16,5.13,7.33,2
Bengaluru,20-10-2021,56.77,75.39,30.5,97.87,6.56,0,5
Bengaluru,21-10-2021,64.19,74.38,46.61,204.34,16.21,0,5
Bengaluru,22-10-2021,20.18,24.03,34.96,361.82,7.57,4.92,3
Bengaluru,23-10-2021,34.01,37.44,38.39,106.7,8.7,0.54,4
Bengaluru,24-10-2021,67.04,74.26,42.16,224.17,11.33,0,5
Bengaluru,25-10-2021,46.78,55.75,38.39,433.29,15.5,0,4
Bengaluru,26-10-2021,31.97,42.82,38.39,392.79,7.99,0,4
Bengaluru,27-10-2021,36.24,43.14,28.79,176.95,8.35,34.33,4
Bengaluru,28-10-2021,77.13,89.75,39.07,210.4,7.03,22.71,5
Bengaluru,29-10-2021,97.6,106.68,14.4,277.29,8.82,74.39,5
Bengaluru,30-10-2021,13.15,16.04,20.05,379.08,5.66,0.43,2
Bengaluru,31-10-2021,8.09,10.97,17.31,118.34,4.41,2.35,1
Bengaluru,01-11-2021,5.83,7.3,12,287.44,3.99,12.7,1
Bengaluru,02-11-2021,6.35,7.76,14.22,83.01,5.66,11.98,1
Bengaluru,03-11-2021,7.46,8.75,17.48,229.02,7.27,7.69,1
Bengaluru,04-11-2021,10.47,12.66,19.71,135.95,7.63,0.39,2
Bengaluru,05-11-2021,17.13,20.34,23.99,189.07,15.26,0.01,2
Bengaluru,06-11-2021,18.49,21.02,23.31,199.17,6.56,3.58,2
Bengaluru,07-11-2021,17.88,19.79,25.7,396.56,6.32,17.17,2
Bengaluru,08-11-2021,79.32,80.56,8.31,169.32,4.47,80.11,5
Bengaluru,09-11-2021,36.06,39.08,14.57,348.69,5.84,54.36,4
Bengaluru,10-11-2021,103.86,109.68,12.85,289.97,7.75,82.25,5
Bengaluru,11-11-2021,118,121.67,10.37,411.9,4.29,91.55,5
Bengaluru,12-11-2021,73.93,74.39,7.2,194.71,4.29,83.68,5
Bengaluru,13-11-2021,52.32,60.73,23.31,497.6,7.27,0,5
Bengaluru,14-11-2021,25.01,26.33,21.76,183.1,6.97,6.44,4
Bengaluru,15-11-2021,62.26,67.67,39.41,310.80,14.66,0,5
Bengaluru,16-11-2021,22.27,24.71,29.13,334.50,11.21,6.97,3
Bengaluru,17-11-2021,27.63,30.48,29.82,292.18,16.45,0.17,4
Bengaluru,18-11-2021,17.07,19.35,33.59,436.48,14.66,2.7,2
Bengaluru,19-11-2021,15.16,15.61,8.14,100.84,3.01,38.62,2
Bengaluru,20-11-2021,22.95,24.64,22.96,318.77,5.54,6.62,3
Bengaluru,21-11-2021,9.33,10.89,17.65,277.85,5.13,18.6,1
Bengaluru,22-11-2021,30.28,35.59,39.76,237.75,7.15,0.08,4
Bengaluru,23-11-2021,15.41,18.8,28.1,205.80,6.68,6.53,2
Bengaluru,24-11-2021,20.12,26.1,27.08,118.80,6.62,5.14,3
Bengaluru,25-11-2021,13.68,16.91,19.71,342.49,5.66,10.28,2
Bengaluru,26-11-2021,42.49,47.56,9.51,102.97,3.93,52.21,4
Bengaluru,27-11-2021,18.69,20.83,8.05,423.18,3.46,43.27,2
Bengaluru,28-11-2021,52.09,52.63,7.88,251.48,3.34,46.49,5
Bengaluru,29-11-2021,3.91,4.86,11.65,322.44,4.59,10.91,1
Bengaluru,30-11-2021,7.01,8.16,12.17,85.01,5.72,27.18,1
Bengaluru,01-12-2021,8.35,9.48,10.11,92.03,5.6,60.8,1
Bengaluru,02-12-2021,51.25,55.85,13.02,156.16,7.21,65.09,5
Bengaluru,03-12-2021,120.6,143.05,70.6,400.88,21.7,0,5
Bengaluru,04-12-2021,83.55,98.77,37.36,268.62,10.37,0,5
Bengaluru,05-12-2021,51.86,55.82,45.93,189.89,6.14,0.26,5
Bengaluru,06-12-2021,56.51,68.86,26.05,432.26,4.41,0,5
Bengaluru,07-12-2021,74.94,87.61,37.36,136.36,6.08,0.12,5
Bengaluru,08-12-2021,51.52,58.39,20.39,166.77,5.13,26.11,5
Bengaluru,09-12-2021,34.98,39.07,14.57,399.53,5.07,42.92,4
Bengaluru,10-12-2021,34.57,37.39,14.74,62.17,10.85,62.94,4
Bengaluru,11-12-2021,13.02,15.86,12.68,149.14,4.83,41.13,2
Bengaluru,12-12-2021,8.33,9.61,7.03,284.60,3.34,43.27,1
Bengaluru,13-12-2021,8.9,11.41,7.88,461.77,3.61,41.48,1
Bengaluru,14-12-2021,13.73,15.3,11.31,169.64,5.01,47.92,2
Bengaluru,15-12-2021,9.91,12.4,10.97,145.89,5.19,65.09,1
Bengaluru,16-12-2021,37.12,41.26,14.05,488.71,4.95,46.49,4
Bengaluru,17-12-2021,80.13,89.94,29.13,286.03,5.6,30.76,5
Bengaluru,18-12-2021,142.23,152.65,19.54,78.13,5.3,57.94,5
Bengaluru,19-12-2021,157.47,165.61,12.34,174.42,7.27,97.27,5
Bengaluru,20-12-2021,60.2,71.04,14.22,290.15,4.65,55.79,5
Bengaluru,21-12-2021,74.8,90.57,28.79,82.39,5.6,32.9,5
Bengaluru,22-12-2021,92.6,108.92,49.35,361.65,5.78,0.23,5
Bengaluru,23-12-2021,92.49,104.46,34.96,285.12,5.9,21.82,5
Bengaluru,24-12-2021,82.21,94.05,43.18,369.37,6.26,12.7,5
Bengaluru,25-12-2021,80.32,90.63,29.47,203.78,8.46,46.49,5
Bengaluru,26-12-2021,74.34,83.14,20.05,238.99,5.66,52.93,5
Bengaluru,27-12-2021,47.62,54.84,12.68,467.66,4.71,63.66,4
Bengaluru,28-12-2021,49.67,58.78,19.36,144.81,6.79,55.07,4
Bengaluru,29-12-2021,52.52,55.73,13.19,67.78,14.78,86.55,5
Bengaluru,30-12-2021,45.03,51.21,11.14,492.00,12.52,94.41,4
Bengaluru,31-12-2021,12.72,14.24,6.68,53.34,3.67,65.09,2
Bengaluru,01-01-2022,8.2,9.36,7.28,449.71,3.99,69.38,1
Bengaluru,02-01-2022,20.48,22.81,6.85,421.69,3.76,63.66,3
Bengaluru,03-01-2022,22.22,28.31,8.05,269.43,4.17,57.94,3
Bengaluru,04-01-2022,45.02,52.78,12.85,367.40,5.66,65.09,4
Bengaluru,05-01-2022,53.76,62.48,12.85,97.28,6.02,73.67,5
Bengaluru,06-01-2022,33.31,41.83,19.71,393.65,6.08,51.5,4
Bengaluru,07-01-2022,37.93,45.28,12,402.69,7.09,65.8,4
Bengaluru,08-01-2022,26.07,32.49,14.57,73.10,6.02,48.64,4
Bengaluru,09-01-2022,33.24,41.01,11.48,273.76,6.08,54.36,4
Bengaluru,10-01-2022,26.53,32.68,10.71,476.67,5.25,52.93,4
Bengaluru,11-01-2022,17.72,23.48,12.85,478.01,5.78,43.27,2
Bengaluru,21-03-2023,25.83333333,38.29166667,34.91666667,493.03,28.875,61.125,81.45833333
Bengaluru,22-03-2023,35.33333333,51.95833333,39.91666667,345.50,38.5,81.45833333,110.125
Bengaluru,23-03-2023,28.79166667,42.625,29.04166667,113.50,31.04166667,83.375,89.95833333
Bengaluru,24-03-2023,25.125,38.125,15.375,235.80,33.66666667,101.0833333,80.91666667
Bengaluru,25-03-2023,34.20833333,50.66666667,26.5,377.12,33.875,83.875,99.625
Bengaluru,26-03-2023,37.20833333,55.25,18.83333333,177.73,29.66666667,105.25,106.875
Bengaluru,27-03-2023,38.25,56,44.25,414.56,43,81.66666667,114.25
Bengaluru,28-03-2023,36.91666667,53.54166667,26.41666667,437.61,66.25,106.875,109.4583333
Bengaluru,29-03-2023,38.20833333,55.5,36.125,393.60,60.08333333,80.75,111.3333333
Bengaluru,30-03-2023,43.79166667,63.83333333,30.58333333,203.95,40.75,98.25,122.25
Bengaluru,31-03-2023,44.04166667,64,41.54166667,383.66,44.33333333,82.29166667,121.7083333
Bengaluru,01-04-2023,30.25,44.375,31.41666667,82.53,36.95833333,81.375,90.375
Bengaluru,02-04-2023,26.29166667,38.83333333,28.75,200.85,31.41666667,89.54166667,87.91666667
Bengaluru,03-04-2023,25.33333333,37.25,14.83333333,394.52,34.41666667,103.75,83.5
Bengaluru,04-04-2023,35.66666667,52.29166667,21.29166667,407.67,36.16666667,96.25,103.2916667
Bengaluru,05-04-2023,32.04166667,47.04166667,17.5,193.45,47.41666667,101.2083333,98
Bengaluru,06-04-2023,32.16666667,47,25.04166667,482.14,40.20833333,92,96.20833333
Bengaluru,07-04-2023,26.08333333,38.58333333,16.58333333,172.98,58.125,84.79166667,80.625
Bengaluru,08-04-2023,20.41666667,30.91666667,14.625,347.00,22.75,81.95833333,68.125
Bengaluru,09-04-2023,18.91666667,28.41666667,12.91666667,445.53,21.875,80.95833333,64.91666667
Bengaluru,10-04-2023,15.79166667,23.79166667,13.20833333,298.13,15.79166667,62.125,57.41666667
Bengaluru,11-04-2023,17.95833333,26.83333333,10.16666667,235.62,25.20833333,82.125,63.41666667
Bengaluru,12-04-2023,18,26.4,8.6,145.13,30.48,92.92,67.2
Bengaluru,13-04-2023,21.375,30.875,9.083333333,138.40,43.83333333,103.7916667,74.79166667
Bengaluru,14-04-2023,24.125,34.91666667,10.66666667,121.51,66.20833333,104.9166667,80.16666667
Bengaluru,15-04-2023,31.375,45.66666667,11.625,249.36,57.625,110.5,95.33333333
Bengaluru,16-04-2023,27.875,40.5,9.75,296.56,45.95833333,105.4166667,86.16666667
Bengaluru,17-04-2023,27.79166667,40.25,9,427.57,54.75,113.4583333,87.33333333
Bengaluru,18-04-2023,25.29166667,36.91666667,8.625,147.81,58.83333333,109.4583333,84.79166667
Bengaluru,19-04-2023,35.29166667,51.08333333,11.5,389.84,64.95833333,103.4583333,103.9166667
Bengaluru,20-04-2023,40.66666667,58.83333333,14.54166667,362.35,52.95833333,116.0833333,118.7916667
Bengaluru,21-04-2023,37.08333333,54.20833333,38.20833333,335.53,35.25,83.25,106.125
Bengaluru,22-04-2023,47.5,68.79166667,39.95833333,202.71,36.41666667,94.08333333,128.5
Bengaluru,23-04-2023,35.20833333,51.25,13.41666667,193.10,33,110.8333333,105.6666667
Bengaluru,24-04-2023,28.91666667,42.20833333,5.833333333,391.52,44.125,103.5,87.91666667
Bengaluru,25-04-2023,27.875,41.45833333,11.125,173.54,56.5,75.83333333,84.33333333
Bengaluru,26-04-2023,27.33333333,40.66666667,16.375,198.37,48.75,73.79166667,83.33333333
Bengaluru,27-04-2023,26.70833333,41.08333333,11.20833333,484.34,57.375,83.25,81.79166667
Bengaluru,28-04-2023,22.875,34.875,14.70833333,499.31,63,70.95833333,73.5
Bengaluru,29-04-2023,24.04166667,35.45833333,18.16666667,50.77,35.375,66.20833333,76.125
Bengaluru,30-04-2023,21.58333333,31.375,14.95833333,359.04,37.875,70.375,70.875
Bengaluru,01-05-2023,17.04166667,24.83333333,16.125,290.98,17.95833333,67.125,60.875
Bengaluru,02-05-2023,18.58333333,26.75,23.125,257.08,24.79166667,59.25,64.29166667
Bengaluru,03-05-2023,21,30.625,27,174.05,21.79166667,68.75,69.66666667
Bengaluru,04-05-2023,25.125,37.16666667,24.75,278.22,35.41666667,78.125,78.875
Bengaluru,05-05-2023,25.625,38.41666667,29.16666667,255.46,18.16666667,55.16666667,79.41666667
Bengaluru,06-05-2023,26.70833333,39.625,23.54166667,230.59,19.08333333,72.25,81.70833333
Bengaluru,07-05-2023,20.70833333,30.45833333,23.91666667,432.42,13.91666667,55.83333333,68.66666667
Bengaluru,08-05-2023,23.125,33.54166667,25.29166667,171.79,16.79166667,60.625,74.08333333
Bengaluru,09-05-2023,19.20833333,27.70833333,21.79166667,318.86,16,59.75,65.54166667
Bengaluru,10-05-2023,30.875,45.04166667,30.08333333,438.90,23.5,70.91666667,93.83333333
Bengaluru,11-05-2023,36.5,52.58333333,24.91666667,490.55,24.20833333,89.58333333,105.5
Bengaluru,12-05-2023,36.2,52.04,31.04,321.24,23.28,91.8,103.64
Bengaluru,13-05-2023,24.79166667,35.75,13.83333333,284.02,14.04166667,96.33333333,79.375
Bengaluru,14-05-2023,23.08333333,33.375,27.41666667,428.23,15.70833333,71.5,73.95833333
Bengaluru,15-05-2023,30.41666667,44.33333333,41.375,134.80,23.20833333,61.95833333,92.16666667
Bengaluru,16-05-2023,34.16666667,49.29166667,51.16666667,333.51,32.125,65.75,104.25
Bengaluru,17-05-2023,35.125,50.66666667,34.45833333,78.88,30.125,92.58333333,106.2083333
Bengaluru,18-05-2023,32.54166667,47.375,26.29166667,347.01,26.70833333,96.875,97.04166667
Bengaluru,19-05-2023,29.375,43.04166667,20.20833333,408.11,21.70833333,100.2916667,90.08333333
Bengaluru,20-05-2023,37.125,54.83333333,14.5,78.35,18,98.125,107.4166667
Bengaluru,21-05-2023,40.91666667,60.08333333,14.29166667,431.79,15.25,94,114.9583333
Bengaluru,22-05-2023,36.875,54.125,10.5,105.51,16.83333333,102.9166667,104.25
Bengaluru,23-05-2023,38.91666667,57.08333333,17.20833333,129.13,22.875,99.45833333,109.875
Bengaluru,24-05-2023,25.33333333,36.875,11.08333333,426.38,26.16666667,108.8333333,80.79166667
Bengaluru,25-05-2023,22.08333333,31.83333333,6.458333333,106.12,14.79166667,111.5833333,78.125
Bengaluru,26-05-2023,18.29166667,26.83333333,9.083333333,353.23,15.29166667,89.625,65.33333333
